time_s,cart_pos_m,cart_vel_mps,pendulum_angle_rad,pendulum_ang_vel_radps,cart_accel_mps2,pendulum_ang_accel_radps2,applied_force_N
10.960000,-0.613292,0.868016,2.586206,-4.615898,-10.399612,23.348420,-6.277398
10.970000,-0.605130,0.764353,2.541217,-4.381876,-10.321246,23.430812,-6.427607
10.980000,-0.598001,0.661795,2.498569,-4.147711,-10.181735,23.384260,-6.563711
10.990000,-0.591889,0.560875,2.458259,-3.914516,-9.996168,23.242674,-6.684556
11.000000,-0.586777,0.461983,2.420273,-3.683083,-9.777021,23.033662,-6.789077
11.010000,-0.582642,0.365408,2.384589,-3.453983,-9.534404,22.779188,-6.876303
11.020000,-0.579460,0.271346,2.351184,-3.227592,-9.276323,22.496316,-6.945368
11.030000,-0.577206,0.179917,2.320028,-3.004118,-9.008990,22.198022,-6.995515
11.040000,-0.575853,0.091185,2.291092,-2.783659,-8.737166,21.893995,-7.026106
11.050000,-0.575373,0.005175,2.264345,-2.566229,-8.464450,21.591310,-7.036625
11.060000,-0.575740,-0.078116,2.239757,-2.351798,-8.193535,21.295018,-7.026682
11.070000,-0.576927,-0.158711,2.217299,-2.140291,-7.926402,21.008584,-6.996017
11.080000,-0.578906,-0.236659,2.196942,-1.931591,-7.664480,20.734253,-6.944506
11.090000,-0.581651,-0.312019,2.178658,-1.725566,-7.408802,20.473354,-6.872156
11.100000,-0.585138,-0.384858,2.162422,-1.522078,-7.160113,20.226532,-6.779112
11.110000,-0.589340,-0.455247,2.148209,-1.320986,-6.918954,19.993911,-6.665651
11.120000,-0.594235,-0.523264,2.135995,-1.122151,-6.685728,19.775228,-6.532187
11.130000,-0.599798,-0.588989,2.125759,-0.925437,-6.460747,19.569931,-6.379264
11.140000,-0.606007,-0.652507,2.117480,-0.730712,-6.244273,19.377256,-6.207553
11.150000,-0.612841,-0.713904,2.111138,-0.537854,-6.036541,19.196284,-6.017850
11.160000,-0.620278,-0.773268,2.106717,-0.346751,-5.837779,19.025981,-5.811069
11.170000,-0.628300,-0.830690,2.104198,-0.157302,-5.648216,18.865235,-5.588237
11.180000,-0.636886,-0.886264,2.103566,0.030583,-5.468083,18.712873,-5.350485
11.190000,-0.646019,-0.940084,2.104805,0.216980,-5.297612,18.567684,-5.099044
11.200000,-0.655682,-0.992249,2.107900,0.401956,-5.137033,18.428427,-4.835233
11.210000,-0.665859,-1.042858,2.112839,0.585564,-4.986559,18.293838,-4.560453
11.220000,-0.676534,-1.092014,2.119607,0.767844,-4.846374,18.162633,-4.276173
11.230000,-0.687695,-1.139820,2.128192,0.948824,-4.716613,18.033500,-3.983925
11.240000,-0.699327,-1.186382,2.138580,1.128517,-4.597348,17.905089,-3.685289
11.250000,-0.711419,-1.231803,2.150758,1.306924,-4.488561,17.776000,-3.381884
11.260000,-0.723959,-1.276187,2.164714,1.484029,-4.390120,17.644747,-3.075357
11.270000,-0.736939,-1.319636,2.180434,1.659802,-4.301755,17.509735,-2.767370
11.280000,-0.750349,-1.362249,2.197905,1.834198,-4.223026,17.369209,-2.459588
11.290000,-0.764182,-1.404124,2.217113,2.007159,-4.153300,17.221203,-2.153670
11.300000,-0.778430,-1.445347,2.238043,2.178597,-4.091701,17.063470,-1.851254
11.310000,-0.793087,-1.485990,2.260680,2.348400,-4.037081,16.893398,-1.553948
11.320000,-0.808148,-1.526112,2.285006,2.516421,-3.987980,16.707924,-1.263316
11.330000,-0.823607,-1.565760,2.311002,2.682491,-3.942596,16.503435,-0.980871
11.340000,-0.839461,-1.604964,2.338648,2.846404,-3.898751,16.275664,-0.708058
11.350000,-0.855705,-1.643726,2.367921,3.007899,-3.853832,16.019562,-0.446253
11.360000,-0.872334,-1.682024,2.398796,3.166674,-3.804792,15.729217,-0.196743
11.370000,-0.889344,-1.719800,2.431245,3.322354,-3.748107,15.397745,0.039274
11.380000,-0.906729,-1.756954,2.465233,3.474482,-3.679773,15.017243,0.260703
11.390000,-0.924481,-1.793345,2.500721,3.622514,-3.595348,14.578804,0.466559
11.400000,-0.942592,-1.828789,2.537667,3.765825,-3.490024,14.072616,0.655968
11.410000,-0.961052,-1.863059,2.576019,3.903704,-3.358750,13.488186,0.828182
11.420000,-0.979848,-1.895865,2.615720,4.035302,-3.196372,12.814678,0.982577
11.430000,-0.998964,-1.926865,2.656701,4.159663,-2.997921,12.041498,1.118659
11.440000,-1.018379,-1.955680,2.698886,4.275751,-2.758980,11.159127,1.236067
11.450000,-1.038069,-1.981893,2.742185,4.382447,-2.476083,10.160059,1.334577
11.460000,-1.058006,-2.005052,2.786499,4.478555,-2.147159,9.039882,1.414099
11.470000,-1.078158,-2.024697,2.831717,4.562875,-1.772058,7.798531,1.474682
11.480000,-1.098487,-2.040359,2.877714,4.634172,-1.352964,6.441408,1.516507
11.490000,-1.118950,-2.051616,2.924353,4.691333,-0.894766,4.980228,1.539891
11.500000,-1.139503,-2.058130,2.971489,4.733442,-0.405142,3.433296,1.545280
11.510000,-1.160096,-2.059645,3.018969,4.759785,0.105652,1.825115,1.533247
11.520000,-1.180679,-2.055995,3.066631,4.769854,0.625253,0.185312,1.504484
11.530000,-1.201199,-2.047158,3.114312,4.763499,1.139946,-1.453216,1.459801
11.540000,-1.221605,-2.033261,3.161847,4.740913,1.635660,-3.056671,1.400115
11.550000,-1.241848,-2.014557,3.209077,4.702598,2.099050,-4.592982,1.326445
11.560000,-1.261881,-1.991426,3.255849,4.649367,2.518437,-6.034056,1.239902
11.570000,-1.281663,-1.964359,3.302018,4.582294,2.884564,-7.357599,1.141680
11.580000,-1.301157,-1.933931,3.347453,4.502652,3.191094,-8.548288,1.033050
11.590000,-1.320333,-1.900754,3.392034,4.411814,3.434701,-9.597964,0.915345
11.600000,-1.339165,-1.865452,3.435657,4.311178,3.614900,-10.505161,0.789950
11.610000,-1.357637,-1.828658,3.478230,4.202164,3.733689,-11.274179,0.658295
11.620000,-1.375736,-1.790967,3.519676,4.086119,3.795021,-11.913764,0.521840
11.630000,-1.393455,-1.752931,3.559933,3.964280,3.804244,-12.435735,0.382063
11.640000,-1.410795,-1.715037,3.598947,3.837754,3.767564,-12.853677,0.240453
11.650000,-1.427758,-1.677711,3.636676,3.707507,3.691605,-13.181879,0.098491
11.660000,-1.444352,-1.641314,3.673087,3.574371,3.583051,-13.434491,-0.042355
11.670000,-1.460588,-1.606138,3.708155,3.439029,3.448354,-13.624870,-0.180645
11.680000,-1.476480,-1.572412,3.741862,3.302036,3.293575,-13.765215,-0.314977
11.690000,-1.492042,-1.540312,3.774193,3.163845,3.124284,-13.866357,-0.444000
11.700000,-1.507292,-1.509958,3.805136,3.024807,2.945501,-13.937682,-0.566422
11.710000,-1.522247,-1.481421,3.834686,2.885171,2.761674,-13.987147,-0.681022
11.720000,-1.536926,-1.454732,3.862838,2.745125,2.576721,-14.021367,-0.786659
11.730000,-1.551348,-1.429881,3.889588,2.604782,2.394044,-14.045727,-0.882281
11.740000,-1.565530,-1.406830,3.914933,2.464220,2.216590,-14.064544,-0.966933
11.750000,-1.579490,-1.385518,3.938872,2.323486,2.046898,-14.081201,-1.039764
11.760000,-1.593246,-1.365857,3.961403,2.182591,1.887133,-14.098288,-1.100036
11.770000,-1.606813,-1.347739,3.982523,2.041518,1.739124,-14.117721,-1.147127
11.780000,-1.620205,-1.331034,4.002232,1.900230,1.604407,-14.140873,-1.180538
11.790000,-1.633437,-1.315604,4.020527,1.758687,1.484271,-14.168676,-1.199894
11.800000,-1.646521,-1.301296,4.037405,1.616839,1.379771,-14.201716,-1.204953
11.810000,-1.659467,-1.287951,4.052862,1.474632,1.291763,-14.240314,-1.195601
11.820000,-1.672283,-1.275401,4.066896,1.332011,1.220919,-14.284593,-1.171856
11.830000,-1.684977,-1.263474,4.079501,1.188921,1.167746,-14.334532,-1.133869
11.840000,-1.697554,-1.251988,4.090673,1.045303,1.132599,-14.390023,-1.081921
11.850000,-1.710017,-1.240763,4.100405,0.901103,1.115695,-14.450901,-1.016422
11.860000,-1.722369,-1.229615,4.108693,0.756267,1.117125,-14.516987,-0.937908
11.870000,-1.734609,-1.218359,4.115528,0.610746,1.136858,-14.588102,-0.847035
11.880000,-1.746735,-1.206815,4.120905,0.464490,1.174756,-14.664093,-0.744576
11.890000,-1.758744,-1.194802,4.124815,0.317449,1.230572,-14.744844,-0.631415
11.900000,-1.770629,-1.182144,4.127251,0.169577,1.303965,-14.830279,-0.508536
11.910000,-1.782384,-1.168667,4.128204,0.020828,1.394499,-14.920369,-0.377023
11.920000,-1.793999,-1.154201,4.127665,-0.128846,1.501650,-15.015123,-0.238045
11.930000,-1.805464,-1.138582,4.125624,-0.279490,1.624810,-15.114583,-0.092848
11.940000,-1.816767,-1.121654,4.122072,-0.431153,1.763288,-15.218808,0.057252
11.950000,-1.827892,-1.103266,4.116997,-0.583883,1.916312,-15.327856,0.210881
11.960000,-1.838826,-1.083280,4.110390,-0.737728,2.083032,-15.441761,0.366618
11.970000,-1.849552,-1.061562,4.102239,-0.892735,2.262510,-15.560500,0.523008
11.980000,-1.860052,-1.037991,4.092531,-1.048952,2.453723,-15.683956,0.678569
11.990000,-1.870306,-1.012455,4.081256,-1.206425,2.655547,-15.811878,0.831808
12.000000,-1.880294,-0.984853,4.068399,-1.365195,2.866751,-15.943821,0.981230
12.010000,-1.889996,-0.955095,4.053947,-1.525309,3.085983,-16.079090,1.125351
12.020000,-1.899388,-0.923108,4.037888,-1.686793,3.311735,-16.216660,1.262710
12.030000,-1.908450,-0.888838,4.020206,-1.849659,3.542316,-16.355083,1.391880
12.040000,-1.917157,-0.852248,4.000890,-2.013899,3.775819,-16.492385,1.511482
12.050000,-1.925487,-0.813321,3.979924,-2.179489,4.010073,-16.625945,1.620190
12.060000,-1.933416,-0.772057,3.957296,-2.346382,4.242597,-16.752349,1.716750
12.070000,-1.940921,-0.728494,3.932994,-2.514473,4.470509,-16.867211,1.799983
12.080000,-1.947979,-0.682682,3.907004,-2.683648,4.690504,-16.965013,1.868798
12.090000,-1.954567,-0.634717,3.879316,-2.853709,4.898717,-17.038859,1.922202
12.100000,-1.960665,-0.584745,3.849925,-3.024359,5.090630,-17.080239,1.959306
12.110000,-1.966255,-0.532964,3.818827,-3.195202,5.261002,-17.078810,1.979333
12.120000,-1.971320,-0.479620,3.786023,-3.365745,5.403810,-17.022205,1.981625
12.130000,-1.975844,-0.425012,3.751517,-3.535391,5.512215,-16.895893,1.965651
12.140000,-1.979817,-0.369520,3.715322,-3.703363,5.578503,-16.683066,1.931007
12.150000,-1.983233,-0.313610,3.677458,-3.868700,5.594157,-16.364750,1.877423
12.160000,-1.986090,-0.257835,3.637959,-4.030241,5.550040,-15.920179,1.804768
12.170000,-1.988392,-0.202840,3.596870,-4.186611,5.436702,-15.327478,1.713048
12.180000,-1.990152,-0.149363,3.554250,-4.336224,5.244861,-14.564752,1.602407
12.190000,-1.991387,-0.098233,3.510175,-4.477272,4.966079,-13.611712,1.473130
12.200000,-1.992127,-0.050355,3.464740,-4.607765,4.593637,-12.451771,1.325638
12.210000,-1.992409,-0.006686,3.418062,-4.725582,4.123555,-11.074509,1.160491
12.220000,-1.992278,0.031790,3.370278,-4.828526,3.555621,-9.478249,0.978376
12.230000,-1.991793,0.064114,3.321548,-4.914446,2.894343,-7.672420,0.780111
12.240000,-1.991020,0.089398,3.272052,-4.981349,2.149526,-5.679069,0.566638
12.250000,-1.990031,0.106876,3.221990,-5.027517,1.336334,-3.533111,0.339012
12.260000,-1.988910,0.115963,3.171575,-5.051655,0.474668,-1.280903,0.098398
12.270000,-1.987741,0.116286,3.121033,-5.052964,-0.412136,1.022874,-0.153936
12.280000,-1.986614,0.107720,3.070593,-5.031222,-1.299160,3.319679,-0.416632
12.290000,-1.985616,0.090384,3.020484,-4.986785,-2.162022,5.552259,-0.688246
12.300000,-1.984834,0.064633,2.970930,-4.920561,-2.978855,7.669441,-0.967263
12.310000,-1.984350,0.031020,2.922141,-4.833920,-3.731902,9.629966,-1.252106
12.320000,-1.984238,-0.009750,2.874314,-4.728582,-4.408439,11.404677,-1.541145
12.330000,-1.984566,-0.056868,2.827625,-4.606502,-5.001023,12.977028,-1.832711
12.340000,-1.985394,-0.109481,2.782233,-4.469734,-5.507122,14.342117,-2.125107
12.350000,-1.986771,-0.166728,2.738273,-4.320335,-5.928347,15.504740,-2.416621
12.360000,-1.988741,-0.227781,2.695862,-4.160274,-6.269452,16.476938,-2.705537
12.370000,-1.991337,-0.291873,2.655097,-3.991375,-6.537317,17.275527,-2.990146
12.380000,-1.994586,-0.358310,2.616058,-3.815278,-6.740029,17.919896,-3.268761
12.390000,-1.998509,-0.426484,2.578810,-3.633424,-6.886120,18.430236,-3.539728
12.400000,-2.003120,-0.495871,2.543405,-3.447055,-6.984018,18.826261,-3.801438
12.410000,-2.008429,-0.566031,2.509881,-3.257218,-7.041655,19.126353,-4.052337
12.420000,-2.014442,-0.636595,2.478269,-3.064790,-7.066255,19.347095,-4.290938
12.430000,-2.021161,-0.707267,2.448591,-2.870493,-7.064210,19.503055,-4.515835
12.440000,-2.028587,-0.777807,2.420864,-2.674909,-7.041063,19.606773,-4.725705
12.450000,-2.036716,-0.848033,2.395096,-2.478498,-7.001524,19.668858,-4.919327
12.460000,-2.045546,-0.917799,2.371295,-2.281634,-6.949563,19.698181,-5.095583
12.470000,-2.055070,-0.986996,2.349463,-2.084613,-6.888475,19.702070,-5.253470
12.480000,-2.065283,-1.055546,2.329602,-1.887659,-6.820962,19.686510,-5.392108
12.490000,-2.076179,-1.123398,2.311710,-1.690941,-6.749230,19.656344,-5.510740
12.500000,-2.087749,-1.190519,2.295783,-1.494579,-6.675062,19.615451,-5.608746
12.510000,-2.099987,-1.256895,2.281817,-1.298658,-6.599901,19.566908,-5.685641
12.520000,-2.112884,-1.322522,2.269807,-1.103247,-6.524914,19.513126,-5.741079
12.530000,-2.126434,-1.387402,2.259749,-0.908394,-6.451044,19.455959,-5.774859
12.540000,-2.140630,-1.451550,2.251637,-0.714130,-6.379052,19.396786,-5.786921
12.550000,-2.155463,-1.514989,2.245465,-0.520467,-6.309553,19.336594,-5.777352
12.560000,-2.170928,-1.577749,2.241226,-0.327407,-6.243046,19.276030,-5.746379
12.570000,-2.187016,-1.639859,2.238915,-0.134954,-6.179941,19.215458,-5.694371
12.580000,-2.203723,-1.701358,2.238525,0.056897,-6.120568,19.154979,-5.621836
12.590000,-2.221041,-1.762285,2.240051,0.248148,-6.065183,19.094463,-5.529415
12.600000,-2.238967,-1.822679,2.243486,0.438794,-6.013970,19.033555,-5.417878
12.610000,-2.257493,-1.882582,2.248825,0.628825,-5.967036,18.971683,-5.288118
12.620000,-2.276617,-1.942035,2.256061,0.818226,-5.924400,18.908050,-5.141147
12.630000,-2.296333,-2.001082,2.265187,1.006973,-5.885977,18.841619,-4.978082
12.640000,-2.316637,-2.059765,2.276198,1.195037,-5.851562,18.771093,-4.800142
12.650000,-2.337526,-2.118115,2.289085,1.382355,-5.820788,18.694864,-4.608639
12.660000,-2.358998,-2.176176,2.303841,1.568880,-5.793128,18.610992,-4.404962
12.670000,-2.381049,-2.233983,2.320460,1.754536,-5.767830,18.517124,-4.190576
12.680000,-2.403678,-2.291551,2.338930,1.939206,-5.743879,18.410415,-3.967003
12.690000,-2.426880,-2.348882,2.359242,2.122732,-5.719946,18.287440,-3.735814
12.700000,-2.450655,-2.405962,2.381382,2.304921,-5.694347,18.144097,-3.498617
12.710000,-2.474999,-2.462759,2.405335,2.485536,-5.665002,17.975497,-3.257048
12.720000,-2.499908,-2.519229,2.431085,2.664304,-5.629389,17.775861,-3.012753
12.730000,-2.525381,-2.575304,2.458612,2.840904,-5.584513,17.538411,-2.767380
12.740000,-2.551412,-2.630870,2.487893,3.014906,-5.526823,17.255233,-2.522568
12.750000,-2.577996,-2.685782,2.518900,3.185819,-5.452248,16.917258,-2.279930
12.760000,-2.605126,-2.739847,2.551599,3.353043,-5.356190,16.514244,-2.041046
12.770000,-2.632791,-2.792823,2.585948,3.515864,-5.233584,16.034888,-1.807450
12.780000,-2.660978,-2.844415,2.621899,3.673453,-5.079027,15.467058,-1.580620
12.790000,-2.689672,-2.894276,2.659395,3.824864,-4.886978,14.798199,-1.361963
12.800000,-2.718856,-2.942014,2.698371,3.969045,-4.652041,14.015958,-1.152811
12.810000,-2.748504,-2.987170,2.738748,4.104796,-4.369318,13.109056,-0.954407
12.820000,-2.778589,-3.029229,2.780435,4.230783,-4.034884,12.068375,-0.767898
12.830000,-2.809077,-3.067669,2.823327,4.345656,-3.646415,10.888391,-0.594329
12.840000,-2.839928,-3.101962,2.867306,4.448050,-3.203718,9.568496,-0.434630
12.850000,-2.871100,-3.131577,2.912241,4.536590,-2.709212,8.114221,-0.289616
12.860000,-2.902543,-3.156007,2.957988,4.609965,-2.168328,6.538233,-0.159979
12.870000,-2.934202,-3.174829,3.004388,4.667048,-1.589729,4.860918,-0.046281
12.880000,-2.966019,-3.187714,3.051271,4.706938,-0.985085,3.109872,0.051046
12.890000,-2.997935,-3.194480,3.098464,4.729082,-0.368505,1.318531,0.131703
12.900000,-3.029888,-3.195091,3.145792,4.733281,0.244343,-0.475891,0.195526
12.910000,-3.061817,-3.189661,3.193072,4.719683,0.837306,-2.234978,0.242488
12.920000,-3.093663,-3.178461,3.240129,4.688815,1.394989,-3.922165,0.272697
12.930000,-3.125369,-3.161925,3.286794,4.641588,1.903892,-5.505468,0.286393
12.940000,-3.156885,-3.140590,3.332909,4.579156,2.353251,-6.959508,0.283949
12.950000,-3.188166,-3.115084,3.378331,4.502889,2.735543,-8.266686,0.265862
12.960000,-3.219175,-3.086110,3.422926,4.414329,3.046644,-9.417482,0.232756
12.970000,-3.249879,-3.054389,3.466582,4.315061,3.285635,-10.409939,0.185369
12.980000,-3.280256,-3.020635,3.509197,4.206651,3.454348,-11.248493,0.124551
12.990000,-3.310288,-2.985526,3.550689,4.090580,3.556773,-11.942497,0.051255
13.000000,-3.339964,-2.949701,3.590988,3.968238,3.598477,-12.504756,-0.033468
13.010000,-3.369281,-2.913736,3.630037,3.840873,3.586004,-12.950067,-0.128483
13.020000,-3.398240,-2.878137,3.667792,3.709573,3.526362,-13.294006,-0.232575
13.030000,-3.426847,-2.843341,3.704219,3.575276,3.426641,-13.551996,-0.344462
13.040000,-3.455111,-2.809715,3.739291,3.438770,3.293729,-13.738659,-0.462804
13.050000,-3.483046,-2.777558,3.772989,3.300700,3.134113,-13.867401,-0.586216
13.060000,-3.510667,-2.747107,3.805301,3.161589,2.953778,-13.950169,-0.713275
13.070000,-3.537994,-2.718537,3.836218,3.021825,2.758126,-13.997350,-0.842534
13.080000,-3.565045,-2.691975,3.865737,2.881719,2.552013,-14.017834,-0.972535
13.090000,-3.591841,-2.667508,3.893853,2.741511,2.339758,-14.019086,-1.101817
13.100000,-3.618403,-2.645184,3.920567,2.601371,2.125174,-14.007274,-1.228931
13.110000,-3.644752,-2.625005,3.945881,2.461402,1.911600,-13.987395,-1.352448
13.120000,-3.670910,-2.606943,3.969796,2.321648,1.701958,-13.963437,-1.470973
13.130000,-3.696897,-2.590947,3.992314,2.182141,1.498824,-13.938527,-1.583156
13.140000,-3.722735,-2.576938,4.013439,2.042874,1.304449,-13.915060,-1.687699
13.150000,-3.748443,-2.564819,4.033173,1.903823,1.120811,-13.894825,-1.783372
13.160000,-3.774038,-2.554477,4.051516,1.764956,0.949648,-13.879121,-1.869018
13.170000,-3.799538,-2.545780,4.068472,1.626223,0.792479,-13.868839,-1.943562
13.180000,-3.824958,-2.538578,4.084041,1.487562,0.650631,-13.864556,-2.006023
13.190000,-3.850313,-2.532714,4.098223,1.348912,0.525265,-13.866609,-2.055519
13.200000,-3.875616,-2.528016,4.111019,1.210209,0.417386,-13.875154,-2.091273
13.210000,-3.900877,-2.524305,4.122427,1.071387,0.327861,-13.890225,-2.112621
13.220000,-3.926105,-2.521393,4.132446,0.932382,0.257424,-13.911781,-2.119019
13.230000,-3.951307,-2.519089,4.141074,0.793130,0.206689,-13.939741,-2.110040
13.240000,-3.976488,-2.517192,4.148308,0.653567,0.176151,-13.974023,-2.085386
13.250000,-4.001651,-2.515498,4.154144,0.513629,0.166195,-14.014565,-2.044884
13.260000,-4.026798,-2.513800,4.158579,0.373254,0.177101,-14.061352,-1.988490
13.270000,-4.051927,-2.511887,4.161607,0.232380,0.209043,-14.114432,-1.916290
13.280000,-4.077034,-2.509548,4.163225,0.090944,0.262100,-14.173928,-1.828496
13.290000,-4.102116,-2.506573,4.163424,-0.051119,0.336250,-14.240044,-1.725449
13.300000,-4.127163,-2.502753,4.162200,-0.193879,0.431380,-14.313071,-1.607612
13.310000,-4.152167,-2.497877,4.159544,-0.337405,0.547288,-14.393385,-1.475569
13.320000,-4.177116,-2.491739,4.155449,-0.481773,0.683679,-14.481443,-1.330018
13.330000,-4.201997,-2.484137,4.149906,-0.627062,0.840177,-14.577772,-1.171771
13.340000,-4.226794,-2.474871,4.142904,-0.773358,1.016316,-14.682953,-1.001739
13.350000,-4.251488,-2.463746,4.134435,-0.920753,1.211549,-14.797606,-0.820934
13.360000,-4.276062,-2.450577,4.124485,-1.069344,1.425240,-14.922359,-0.630455
13.370000,-4.300492,-2.435182,4.113044,-1.219235,1.656664,-15.057823,-0.431481
13.380000,-4.324757,-2.417388,4.100096,-1.370537,1.904999,-15.204548,-0.225264
13.390000,-4.348832,-2.397032,4.085628,-1.523359,2.169317,-15.362975,-0.013117
13.400000,-4.372689,-2.373956,4.069624,-1.677828,2.448573,-15.533384,0.203595
13.410000,-4.396301,-2.348015,4.052066,-1.834068,2.741584,-15.715816,0.423468
13.420000,-4.419639,-2.319078,4.032936,-1.992196,3.046995,-15.909988,0.645065
13.430000,-4.442672,-2.287032,4.012215,-2.152320,3.363240,-16.115179,0.866932
13.440000,-4.465369,-2.251780,3.989882,-2.314537,3.688506,-16.330106,1.087605
13.450000,-4.487697,-2.213242,3.965917,-2.478939,4.020676,-16.552776,1.305625
13.460000,-4.509623,-2.171358,3.940296,-2.645594,4.357252,-16.780288,1.519547
13.470000,-4.531113,-2.126100,3.912998,-2.814527,4.695261,-17.008597,1.727951
13.480000,-4.552134,-2.077462,3.883998,-2.985745,5.031179,-17.232279,1.929454
13.490000,-4.572651,-2.025488,3.853274,-3.159159,5.360760,-17.444176,2.122721
